DOW,NAME,COUNTY
71002600,Unnamed,Sherburne
71002700,Unnamed,Sherburne
71002800,Unnamed,Sherburne
71002900,Stone,Sherburne
71003000,Unnamed,Sherburne
71003100,Prairie Hill,Sherburne
71003200,Unnamed,Sherburne
71003300,Unnamed,Sherburne
71003400,Margritte,Sherburne
71003500,Unnamed,Sherburne
71003600,Long Pond,Sherburne
71003700,Unnamed,Sherburne
71003800,Unnamed,Sherburne
71003900,Mud,Sherburne
71004000,Sandy,Sherburne
71004100,Cantlin,Sherburne
71004200,Unnamed,Sherburne
71004300,Unnamed (Goose),Sherburne
71004400,Little Diamond,Sherburne
71004500,Helene,Sherburne
71004600,Diann,Sherburne
71004700,Unnamed,Sherburne
71004800,Unnamed,Sherburne
71004900,Unnamed,Sherburne
71005000,Unnamed,Sherburne
71005100,Unnamed,Sherburne
71005200,Unnamed,Sherburne
71005300,Lake of the Woods,Sherburne
71005400,Unnamed,Sherburne
71005500,Elk,Sherburne
71005600,Mud,Sherburne
71005700,Birch,Sherburne
71005800,Unnamed,Sherburne
71005900,Unnamed,Sherburne
71006000,Unnamed,Sherburne
71006100,Unnamed,Sherburne
71006200,Beaudry,Sherburne
71006300,Preusse,Sherburne
71006400,Unnamed,Sherburne
71006500,Unnamed,Sherburne
71006600,Unnamed,Sherburne
71006700,Eagle,Sherburne
71006800,Josephine,Sherburne
71006900,Ann,Sherburne
71007000,Unnamed,Sherburne
71007100,Unnamed,Sherburne
71007200,Unnamed (Larsen Slough),Sherburne
71007300,Unnamed,Sherburne
71007400,Unnamed,Sherburne
71007500,Unnamed,Sherburne
71007600,Unnamed,Sherburne
71007700,Unnamed,Sherburne
71007800,Rice,Sherburne
71007900,Unnamed,Sherburne
71008000,Unnamed (McDowall Lake),Sherburne
71008100,Mitchell,Sherburne
71008200,Big,Sherburne
71008300,Keller,Sherburne
71008400,Johnson Slough,Sherburne
71008500,Big Mud,Sherburne
71008600,Unnamed,Sherburne
71008700,Unnamed (Goose),Sherburne
71008800,Unnamed,Sherburne
71008900,Unnamed,Sherburne
71009000,Unnamed,Sherburne
71009100,Unnamed,Sherburne
71009200,Unnamed,Sherburne
71009300,Bucks,Sherburne
71009400,Hidden,Sherburne
71009500,Strand,Sherburne
71009600,Thompson,Sherburne
71009700,Blacks,Sherburne
71009800,Wood,Sherburne
71009900,Landis,Sherburne
71010000,Unnamed,Sherburne
71010100,Beulah Pond,Sherburne
71010200,Unnamed,Sherburne
71010300,Unnamed,Sherburne
71010400,Unnamed,Sherburne
71010500,Danzel Slough,Sherburne
71010600,Unnamed,Sherburne
71010700,Duffy,Sherburne
71010800,Duck Pond,Sherburne
71010900,Lundberg Slough,Sherburne
71011000,Fredrickson Slough,Sherburne
71011100,Jim,Sherburne
71011200,Unnamed,Sherburne
71011300,Unnamed,Sherburne
71011400,Unnamed,Sherburne
71011500,Unnamed,Sherburne
71011600,Clitty,Sherburne
71011700,Unnamed,Sherburne
71011800,Boyd,Sherburne
71011900,Eilers,Sherburne
71012000,Unnamed,Sherburne
71012001,Unnamed (north portion),Sherburne
71012002,Clear Lake City Pond,Sherburne
71012100,Unnamed,Sherburne
71012200,Unnamed,Sherburne
71012300,Camp,Sherburne
71012400,Unnamed,Sherburne
71012500,Prairie,Sherburne
71012600,Masford,Sherburne
71012700,Unnamed,Sherburne
71012800,Unnamed,Sherburne
71012900,Jones,Sherburne
71013000,Unnamed,Sherburne
71013100,Unnamed,Sherburne
71013200,Crescent,Sherburne
71013300,Unnamed,Sherburne
71013400,Unnamed,Sherburne
71013500,Unnamed,Sherburne
71013600,Unnamed,Sherburne
71013700,Unnamed,Sherburne
71013800,Unnamed,Sherburne
71013900,Unnamed,Sherburne
71014000,Unnamed,Sherburne
71014100,Elk,Sherburne
71014200,Rice,Sherburne
71014300,Unnamed,Sherburne
71014400,Unnamed,Sherburne
71014500,Julia,Sherburne
71014600,Briggs,Sherburne
71014700,Rush,Sherburne
71014800,Unnamed (Imholte Slough),Sherburne
71014900,Stickney,Sherburne
71015000,Fish,Sherburne
71015100,Unnamed,Sherburne
71015200,Unnamed,Sherburne
71015300,Clear,Sherburne
71015400,Unnamed,Sherburne
71015500,Unnamed,Sherburne
71015600,Unnamed,Sherburne
71015700,Cater,Sherburne
71015800,Pickerel,Sherburne
71015900,Long,Sherburne
71016000,Unnamed,Sherburne
71016100,Unnamed,Sherburne
71016200,Unnamed,Sherburne
71016300,Unnamed,Sherburne
71016400,Unnamed,Sherburne
71016500,Unnamed,Sherburne
71016600,Unnamed,Sherburne
71016700,Round,Sherburne
71016800,Unnamed,Sherburne
71017000,Unnamed,Sherburne
71017100,Unnamed,Sherburne
71017200,Unnamed,Sherburne
71017300,Unnamed,Sherburne
71017400,Unnamed,Sherburne
71017500,Unnamed,Sherburne
71017600,Unnamed,Sherburne
71017700,Unnamed,Sherburne
71017800,Unnamed,Sherburne
71017900,Unnamed,Sherburne
71018000,Unnamed,Sherburne
71018100,Unnamed,Sherburne
71018200,Unnamed,Sherburne
71018300,Unnamed,Sherburne
71018500,Unnamed,Sherburne
71018700,Unnamed,Sherburne
71018800,Unnamed,Sherburne
71018900,Unnamed,Sherburne
71019000,Unnamed,Sherburne
71019100,Unnamed (Pool 14),Sherburne
71019200,Unnamed,Sherburne
71019500,Unnamed,Sherburne
71019700,Unnamed,Sherburne
71019800,Unnamed,Sherburne
71019900,Unnamed,Sherburne
71020000,Unnamed,Sherburne
71020001,North bay,Sherburne
71020002,Unnamed Main Bay,Sherburne
71020003,Marsh Pond,Sherburne
71020100,Unnamed (Durgin Slough),Sherburne
71020200,Unnamed,Sherburne
71020500,Unnamed,Sherburne
71020600,Unnamed,Sherburne
71020800,Unnamed,Sherburne
71021000,Unnamed,Sherburne
71021100,Dodd's Quarry #20,Sherburne
71021300,Unnamed,Sherburne
71021400,Unnamed,Sherburne
71021500,Unnamed,Sherburne
71021600,Unnamed,Sherburne
71021700,Unnamed,Sherburne
71021800,Unnamed,Sherburne
71022400,Unnamed,Sherburne
71022500,Unnamed,Sherburne
71022800,Unnamed,Sherburne
71022900,Unnamed,Sherburne
71023700,Unnamed,Sherburne
71023800,Unnamed,Sherburne
71023900,Unnamed,Sherburne
71024100,Unnamed,Sherburne
71024200,Unnamed,Sherburne
71024400,Unnamed,Sherburne
71024500,Unnamed,Sherburne
71025000,Unnamed,Sherburne
71025100,Unnamed,Sherburne
71025200,Unnamed,Sherburne
71026200,Unnamed,Sherburne
71026500,Unnamed,Sherburne
71028000,Unnamed,Sherburne
71029200,Unnamed,Sherburne
71029400,Unnamed,Sherburne
71029500,Unnamed,Sherburne
71029600,Unnamed,Sherburne
71029700,Unnamed,Sherburne
71031000,Unnamed,Sherburne
71031100,Unnamed,Sherburne
71031200,Unnamed,Sherburne
71031400,Unnamed,Sherburne
71032900,Unnamed,Sherburne
71033700,Unnamed,Sherburne
71033800,Unnamed,Sherburne
71033900,Unnamed,Sherburne
71034200,Unnamed,Sherburne
71034400,Unnamed,Sherburne
71034900,Unnamed,Sherburne
71035100,Unnamed,Sherburne
71035800,Unnamed,Sherburne
71036100,Unnamed,Sherburne
71036300,Unnamed,Sherburne
71036600,Unnamed,Sherburne
71036700,Unnamed,Sherburne
71036800,Unnamed,Sherburne
71036900,Forest Pond,Sherburne
71037000,Fox Pool,Sherburne
71037100,St. Francis Pool,Sherburne
71037200,Backbird Pool,Sherburne
71037300,Iron Pool,Sherburne
71037400,Long Pool,Sherburne
71037500,Upper Roadside Pool,Sherburne
71037600,Lower Roadside Pool,Sherburne
71037700,Blue Hill Pool,Sherburne
71037800,Pool 31,Sherburne
71037900,Deer Pool,Sherburne
71038000,Stickney Pool,Sherburne
71038100,Nelson Pool,Sherburne
71038200,Teal Pool,Sherburne
71038300,Big Bluestem Pool,Sherburne
71038400,Bohm Pool,Sherburne
71038500,East Bergerson Pool,Sherburne
71038600,South Josephine,Sherburne
71038700,East Carpenter Pool,Sherburne
71038800,Lions Park Pond,Sherburne
71038900,Crescent 1 Pond,Sherburne
71039000,Clear Pond,Sherburne
71039100,Crescent 2 Pond,Sherburne
71039200,Hidden Pond,Sherburne
71039300,Becker Pond,Sherburne
71039400,Elk Pond,Sherburne
71039500,Trout Pond 1,Sherburne
71039600,Trout Pond 2,Sherburne
71039700,Trout Pond 3,Sherburne
71039800,Elbow Pond,Sherburne
71039900,Stallion,Sherburne
71040000,Hiccup,Sherburne
71040100,Trout Brook Pond,Sherburne
71040200,Dugout Pond,Sherburne
72000100,Unnamed,Sibley
72000200,Unnamed,Sibley
72000300,Unnamed,Sibley
72000400,Unnamed,Sibley
72000500,Unnamed,Sibley
72000600,Kerry,Sibley
72000700,Holste Marsh,Sibley
72000800,Hillstrom,Sibley
72000900,Brandt Slough,Sibley
72001000,Horseshoe,Sibley
72001100,Bucks,Sibley
72001200,Unnamed,Sibley
72001300,Silver,Sibley
72001400,Unnamed,Sibley
72001500,Unnamed,Sibley
72001600,Unnamed,Sibley
72001700,Washington,Sibley
72001800,Erin,Sibley
72001900,Unnamed,Sibley
72002000,Unnamed,Sibley
72002100,Unnamed,Sibley
72002200,Unnamed,Sibley
72002300,Curran,Sibley
72002400,Fahey,Sibley
72002500,Schauer,Sibley
72002600,Unnamed,Sibley
72002700,Unnamed,Sibley
72002800,Unnamed,Sibley
72002900,Unnamed,Sibley
72003000,Severance,Sibley
72003100,Unnamed,Sibley
72003200,Unnamed,Sibley
72003300,Unnamed,Sibley
72003400,Unnamed,Sibley
72003500,Unnamed,Sibley
72003600,Rice,Sibley
72003700,Unnamed,Sibley
72003800,Duff,Sibley
72003900,Altnow,Sibley
72004000,Weimann,Sibley
72004100,Beatty,Sibley
72004200,Titlow,Sibley
72004300,Unnamed,Sibley
72004400,Unnamed,Sibley
72004500,Mud,Sibley
72004600,Unnamed,Sibley
72004601,Unnamed (east portion),Sibley
72004602,Unnamed (west portion),Sibley
72004700,Kirby,Sibley
72004800,Berge,Sibley
72004900,Schilling,Sibley
72005000,High Island,Sibley
72005001,High Island (Main Basin),Sibley
72005002,High Island (Thin S Bay),Sibley
72005100,Mud,Sibley
72005200,Fadden,Sibley
72005300,Grack,Sibley
72005400,Hahn,Sibley
72005500,Mud,Sibley
72005600,Unnamed,Sibley
72005700,Mud,Sibley
72005800,Marsh,Sibley
72005900,Unnamed,Sibley
72006000,Unnamed,Sibley
72006100,Unnamed,Sibley
72006200,Allen,Sibley
72006300,Unnamed,Sibley
72006400,Unnamed,Sibley
72006500,Unnamed,Sibley
72006600,Indian,Sibley
72006700,Unnamed,Sibley
72006800,Mud,Sibley
72006900,Sand,Sibley
72007000,Unnamed,Sibley
72007100,Unnamed,Sibley
72007200,Unnamed,Sibley
72007300,Cottonwood,Sibley
72007400,Unnamed,Sibley
72007500,Unnamed,Sibley
72007600,Unnamed,Sibley
72007700,Unnamed,Sibley
72007800,Unnamed,Sibley
72007900,Unnamed,Sibley
72008000,Unnamed,Sibley
72008100,Unnamed,Sibley
72008200,Unnamed,Sibley
72008300,Unnamed,Sibley
72008400,Unnamed,Sibley
72008500,Unnamed,Sibley
72008600,Unnamed,Sibley
72008700,Unnamed,Sibley
72008800,Unnamed,Sibley
72008900,Clear,Sibley
72009000,Unnamed,Sibley
72009100,Grundmeyer Pothole,Sibley
72009200,Unnamed,Sibley
72009300,Swan,Sibley
72009400,Unnamed,Sibley
72009500,Mud,Sibley
72009600,Unnamed,Sibley
72009700,Unnamed,Sibley
72009800,Unnamed,Sibley
72009900,Alkali,Sibley
72010000,Buck,Sibley
72010100,Unnamed,Sibley
72010200,Unnamed,Sibley
72010300,Unnamed,Sibley
72010400,Unnamed,Sibley
72010500,High Island Creek,Sibley
73000100,Dallas,Stearns
73000200,Feldges,Stearns
73000300,Maria,Stearns
73000400,Long,Stearns
73000500,Hinz,Stearns
73000600,Crooked,Stearns
73000700,Quinn,Stearns
73000800,Hulbert,Stearns
73000900,Lynden,Stearns
73001000,Bunt,Stearns
73001100,Warner,Stearns
73001200,Fuller,Stearns
73001300,Lynden,Stearns
73001400,Marie,Stearns
73001500,Otter,Stearns
73001600,Unnamed,Stearns
73001700,Unnamed,Stearns
73001800,Unnamed,Stearns
73001900,Unnamed,Stearns
73002000,Laura,Stearns
73002100,Unnamed,Stearns
73002200,Mund,Stearns
73002300,Beaver,Stearns
73002400,Unnamed,Stearns
73002500,Unnamed,Stearns
73002600,Unnamed,Stearns
73002700,Unnamed,Stearns
73002800,Unnamed,Stearns
73002900,Unnamed,Stearns
73003000,Unnamed,Stearns
73003100,Bakers,Stearns
73003200,Davenport,Stearns
73003300,Unnamed,Stearns
73003400,Willow,Stearns
73003500,School Section,Stearns
73003600,Carter,Stearns
73003700,Pearl,Stearns
73003800,Carnelian,Stearns
73003900,Unnamed,Stearns
73004000,Unnamed,Stearns
73004100,Unnamed,Stearns
73004200,Island,Stearns
73004300,Days,Stearns
73004400,Murray,Stearns
73004500,Unnamed,Stearns
73004600,Swamp,Stearns
73004700,Fiecke Marsh,Stearns
73004800,Swamp,Stearns
73004900,Marty,Stearns
73005000,Unnamed,Stearns
73005100,Pleasant,Stearns
73005200,Rockville,Stearns
73005300,Unnamed,Stearns
73005400,Unnamed,Stearns
73005500,Grand,Stearns
73005600,Unnamed,Stearns
73005700,Rausch,Stearns
73005800,Unnamed,Stearns
73005900,Mud,Stearns
73006000,Haus Marsh,Stearns
73006100,Unnamed,Stearns
73006200,Unnamed,Stearns
73006300,Unnamed,Stearns
73006400,Kraemer,Stearns
73006500,Stommes,Stearns
73006600,Unnamed,Stearns
73006700,The Great Belclair Marsh,Stearns
73006800,Mud,Stearns
73006900,Swamp,Stearns
73007000,Watab,Stearns
73007100,Lower Watab,Stearns
73007200,Rossier,Stearns
73007300,Unnamed,Stearns
73007400,Unnamed,Stearns
73007500,Shepard,Stearns
73007600,Goodners,Stearns
73007700,Unnamed,Stearns
73007800,Fink,Stearns
73007900,Shackman,Stearns
73008000,School,Stearns
73008100,Mud,Stearns
73008200,Schneider,Stearns
73008200,Schneider,Stearns
73008300,Great Northern,Stearns
73008400,Unnamed,Stearns
73008500,Byer,Stearns
73008600,Knaus,Stearns
73008700,Krays,Stearns
73008800,Bolfing,Stearns
73008900,Zumwalde,Stearns
73009000,Tschumperlin,Stearns
73009100,Stump,Stearns
73009200,Sagatagan,Stearns
73009300,Pflueger,Stearns
73009400,Unnamed,Stearns
73009500,Unnamed,Stearns
73009600,Schuman,Stearns
73009700,Kreigle,Stearns
73009800,Pitts,Stearns
73009900,Minnie,Stearns
73010000,Kalla,Stearns
73010100,Schmid,Stearns
73010200,Big Watab,Stearns
73010300,Dullinger,Stearns
73010400,Island,Stearns
73010500,Long,Stearns
73010600,Big Fish,Stearns
73010700,Long,Stearns
73010800,Unnamed,Stearns
73010900,Little Watab,Stearns
73011000,Mud,Stearns
73011100,Mud,Stearns
73011200,Eagle,Stearns
73011300,Unnamed,Stearns
73011400,Unnamed,Stearns
73011500,Unnamed,Stearns
73011600,Unnamed,Stearns
73011700,Big Spunk,Stearns
73011800,Pelican,Stearns
73011900,Little Pine,Stearns
73012000,Little Pelican,Stearns
73012100,Unnamed,Stearns
73012200,Ochotto,Stearns
73012300,Lower Spunk,Stearns
73012400,Kepper,Stearns
73012500,Achman,Stearns
73012600,Anna,Stearns
73012700,Linneman,Stearns
73012800,Middle Spunk,Stearns
73012900,Minnie,Stearns
73013000,Unnamed,Stearns
73013100,Lueken,Stearns
73013200,Thein,Stearns
73013300,Cedar Island,Stearns
73013301,Cedar Island (Main Bay),Stearns
73013302,Cedar Island (Mud Lk),Stearns
73013303,Cedar Island (Koetter Lk),Stearns
73013304,Cedar Island (East Lk),Stearns
73013305,Cedar Island (Little),Stearns
73013400,Sand,Stearns
73013500,Sand,Stearns
73013600,Pine,Stearns
73013700,Englemein,Stearns
73013800,Two Rivers,Stearns
73013900,Long,Stearns
73014000,Mud,Stearns
73014100,Deep,Stearns
73014200,Ganzer,Stearns
73014300,Meyers,Stearns
73014400,Pirz,Stearns
73014500,Voss Slough,Stearns
73014600,Unnamed,Stearns
73014700,North Brown's,Stearns
73014800,South Brown's,Stearns
73014900,Unnamed,Stearns
73015000,Eden,Stearns
73015100,Vails,Stearns
73015200,Unnamed (Rice),Stearns
73015300,Unnamed (Haag),Stearns
73015400,Unnamed,Stearns
73015500,Roschien,Stearns
73015600,Becker,Stearns
73015700,Horseshoe,Stearns
73015800,Schroeder,Stearns
73015900,Big,Stearns
73016000,Henry,Stearns
73016100,Mud,Stearns
73016200,Eggert,Stearns
73016300,Lauer,Stearns
73016400,Unnamed,Stearns
73016500,Japp,Stearns
73016600,Koop,Stearns
73016700,Little Rice,Stearns
73016800,Big Rice,Stearns
73016900,Kranz,Stearns
73017000,Backes,Stearns
73017100,Mud,Stearns
73017200,Clear,Stearns
73017300,School,Stearns
73017400,Unnamed,Stearns
73017500,Sand,Stearns
73017600,Unnamed,Stearns
73017700,North,Stearns
73017800,Schwinghammer,Stearns
73017900,Unnamed,Stearns
73018000,Fifth,Stearns
73018100,Unnamed,Stearns
73018200,Unnamed,Stearns
73018300,St. Anna,Stearns
73018400,Unnamed,Stearns
73018500,Voss,Stearns
73018600,St. Mary,Stearns
73018700,Unnamed,Stearns
73018800,Unnamed,Stearns
73018900,Unnamed,Stearns
73019000,Bear,Stearns
73019100,Fish,Stearns
73019200,Unnamed,Stearns
73019300,Beautiful,Stearns
73019400,Unnamed,Stearns
73019500,Unnamed,Stearns
73019600,Rice,Stearns
73019700,Unnamed (Triple Pond),Stearns
73019800,Unnamed,Stearns
73019900,Sand,Stearns
73020000,Koronis,Stearns
73020001,Mud,Stearns
73020002,Koronis (main lake),Stearns
73020100,Schultz Slough,Stearns
73020200,Lawn,Stearns
73020300,Roman Marsh,Stearns
73020400,Gravel,Stearns
73020500,Unnamed,Stearns
73020600,Unnamed,Stearns
73020700,Unnamed,Stearns
73020800,Uhlenkolts,Stearns
73020900,Unnamed,Stearns
73021000,Frevels,Stearns
73021100,Vogel,Stearns
73021200,Oak,Stearns
73021300,Unnamed,Stearns
73021400,Unnamed,Stearns
73021500,Maria,Stearns
73021600,Red Oak,Stearns
73021700,Getchell,Stearns
73021800,Freeport,Stearns
73021900,Lovell,Stearns
73022000,Mud,Stearns
73022100,McKenny,Stearns
73022200,Unnamed,Stearns
73022300,Unnamed,Stearns
73022400,Unnamed,Stearns
73022500,Mud,Stearns
73022600,Cedar,Stearns
73022700,Unnamed,Stearns
73022800,North Wolf,Stearns
73022900,Swamp,Stearns
73023000,Stone,Stearns
73023100,Long,Stearns
73023200,Rolling,Stearns
73023300,Kings,Stearns
73023400,Millwood,Stearns
73023500,Unnamed,Stearns
73023600,Unnamed,Stearns
73023700,Henry,Stearns
73023800,Unnamed,Stearns
73023900,Isabelle,Stearns
73024000,Unnamed,Stearns
73024100,Black Oak,Stearns
73024200,Meire Grove,Stearns
73024300,Marie,Stearns
73024400,Ellering,Stearns
73024500,Unnamed,Stearns
73024600,Unnamed,Stearns
73024700,Unnamed,Stearns
73024800,Unnamed,Stearns
73024900,Sylvia,Stearns
73025000,Clear,Stearns
73025100,Melrose,Stearns
73025101,Melrose (Southeast Basin),Stearns
73025102,Melrose (Northwest Basin),Stearns
73025200,Stub,Stearns
73025300,Hartnett,Stearns
73025400,Unnamed,Stearns
73025500,Cedar,Stearns
73025600,Unnamed,Stearns
73025700,Unnamed,Stearns
73025800,George,Stearns
73025900,Unnamed,Stearns
73026000,Unnamed,Stearns
73026100,Unnamed,Stearns
73026200,Unnamed,Stearns
73026300,Unger-Schlogel Slough,Stearns
73026400,Unnamed,Stearns
73026500,Isabelle,Stearns
73026600,Unnamed,Stearns
73026700,Moliter,Stearns
73026800,Unnamed,Stearns
73026900,Unnamed,Stearns
73027000,Unnamed,Stearns
73027100,Unnamed,Stearns
73027200,Unnamed,Stearns
73027300,McCormic,Stearns
73027400,Unnamed,Stearns
73027500,Unnamed,Stearns
73027600,South Twin,Stearns
73027700,Unnamed,Stearns
73027800,Tamarack,Stearns
73027900,Crow,Stearns
73028000,Unnamed,Stearns
73028100,Fish,Stearns
73028200,Halvorson,Stearns
73028300,Unnamed,Stearns
73028400,Sand,Stearns
73028500,Raymond,Stearns
73028600,Bankers,Stearns
73028700,Unnamed,Stearns
73028800,Unnamed,Stearns
73028900,Unnamed,Stearns
73029000,Unnamed,Stearns
73029100,Unnamed,Stearns
73029200,Unnamed,Stearns
73029300,Unnamed,Stearns
73029400,Grass,Stearns
73029600,Unnamed,Stearns
73029700,Unnamed,Stearns
73029800,Unnamed,Stearns
73029900,Unnamed,Stearns
73030100,Unnamed,Stearns
73030200,Unnamed,Stearns
73030300,Unnamed,Stearns
73030400,Unnamed (Spunk Pond),Stearns
73030600,Unnamed,Stearns
73030700,Unnamed,Stearns
73030800,Unnamed,Stearns
73030900,Unnamed,Stearns
73031100,Unnamed (Zimmer),Stearns
73031200,Unnamed,Stearns
73031300,Unnamed,Stearns
73031400,Unnamed,Stearns
73031500,Unnamed,Stearns
73031600,Unnamed,Stearns
73031700,Unnamed,Stearns
73031800,Unnamed,Stearns
73032000,Unnamed,Stearns
73032100,Unnamed,Stearns
73032200,Unnamed,Stearns
73032300,Unnamed,Stearns
73032400,Unnamed,Stearns
73032700,Unnamed,Stearns
73032800,Wolf,Stearns
73032900,Unnamed,Stearns
73033000,Unnamed,Stearns
73033100,Unnamed,Stearns
73033200,Unnamed,Stearns
73033300,Unnamed,Stearns
73033400,Jenasen Marsh,Stearns
73033500,Unnamed (Roadside Pond),Stearns
73033600,Giese Marsh,Stearns
73033700,Unnamed,Stearns
73033800,Unnamed,Stearns
73033900,Unnamed,Stearns
73034100,Unnamed,Stearns
73034300,Unnamed,Stearns
73034400,Unnamed,Stearns
73034600,Unnamed,Stearns
73034700,Unnamed,Stearns
73035000,Unnamed,Stearns
73035200,Unnamed,Stearns
73035300,Unnamed,Stearns
73035400,Unnamed,Stearns
73035600,Unnamed,Stearns
73035700,Unnamed,Stearns
73035900,Parkland Marsh,Stearns
73036100,Unnamed,Stearns
73036200,Unnamed (Watab Pond),Stearns
73036300,Unnamed,Stearns
73036400,Unnamed,Stearns
73036500,Satire Marsh,Stearns
73036600,Unnamed,Stearns
73036700,Unnamed,Stearns
73036800,Unnamed,Stearns
73036900,Unnamed (Hermit),Stearns
73037100,Unnamed,Stearns
73037200,Unnamed (Merden),Stearns
73037300,Unnamed,Stearns
73037400,Unnamed,Stearns
73037500,Unnamed,Stearns
73037600,Unnamed,Stearns
73037700,Unnamed,Stearns
73037800,Unnamed,Stearns
73037900,Unnamed,Stearns
73038000,Unnamed,Stearns
73038100,Unnamed (Beaver Pond),Stearns
73038200,Unnamed,Stearns
73038300,Unnamed,Stearns
73038400,Unnamed,Stearns
73038500,Unnamed,Stearns
73038600,Unnamed (Split Pond),Stearns
73038601,Feather Pond,Stearns
73038602,Paddy Pond,Stearns
73038603,Knuckle Pond,Stearns
73038900,Unnamed,Stearns
73039000,Vogt Marsh,Stearns
73039200,Wensman Marsh,Stearns
73039300,Unnamed,Stearns
73039400,Unnamed,Stearns
73039500,Unnamed,Stearns
73039600,Unnamed,Stearns
73039700,Unnamed,Stearns
73039900,Unnamed,Stearns
73040200,Unnamed,Stearns
73040500,Unnamed,Stearns
73040600,Unnamed,Stearns
73040700,Unnamed,Stearns
73040900,Unnamed,Stearns
73041000,Unnamed,Stearns
73041100,Unnamed,Stearns
73041200,Unnamed,Stearns
73041300,Unnamed,Stearns
73041500,Unnamed,Stearns
73041600,Unnamed,Stearns
73041800,Unnamed,Stearns
73041900,Unnamed,Stearns
73042000,Unnamed,Stearns
73042100,Unnamed,Stearns
73042200,Unnamed,Stearns
73042300,Unnamed,Stearns
73042400,Unnamed,Stearns
73042500,Unnamed,Stearns
73042600,Unnamed,Stearns
73042700,Unnamed,Stearns
73042800,Unnamed,Stearns
73042900,Unnamed,Stearns
73043000,Unnamed,Stearns
73043200,Unnamed,Stearns
73043400,Unnamed,Stearns
73043800,Unnamed,Stearns
73043900,Unnamed,Stearns
73044000,Unnamed,Stearns
73044200,Unnamed,Stearns
73044201,Unnamed - North Bay,Stearns
73044202,Long Pond,Stearns
73044300,Tamarack,Stearns
73044400,Unnamed,Stearns
73044500,Unnamed,Stearns
73044600,Unnamed,Stearns
73044700,Unnamed,Stearns
73044800,Unnamed,Stearns
73044900,Raush Marsh,Stearns
73045000,Unnamed,Stearns
73045100,Unnamed,Stearns
73045600,Unnamed,Stearns
73045700,Church Marsh,Stearns
73045800,Unnamed,Stearns
73046000,Unnamed,Stearns
73046100,Unnamed,Stearns
73046300,Unnamed,Stearns
73046400,Unnamed,Stearns
73046500,Unnamed,Stearns
73046600,Unnamed,Stearns
73046800,Unnamed (Koronis Pond),Stearns
73046900,Unnamed,Stearns
73047000,Unnamed,Stearns
73047100,Unnamed,Stearns
73047300,Unnamed,Stearns
73047400,Unnamed,Stearns
73047900,Unnamed,Stearns
73048000,Unnamed,Stearns
73048100,Unnamed,Stearns
73048200,Unnamed,Stearns
73048300,Unnamed,Stearns
73048400,Unnamed,Stearns
73048500,Unnamed,Stearns
73048600,Unnamed,Stearns
73048800,Unnamed,Stearns
73048900,Unnamed,Stearns
73049000,Unnamed,Stearns
73049100,Unnamed,Stearns
73049200,Unnamed,Stearns
73049300,Unnamed,Stearns
73049500,Unnamed,Stearns
73049700,Unnamed,Stearns
73049800,Unnamed,Stearns
73049900,Unnamed,Stearns
73050000,Unnamed,Stearns
73050100,Unnamed,Stearns
73050200,Unnamed,Stearns
73050300,Unnamed,Stearns
73050400,Unnamed,Stearns
73050500,Unnamed,Stearns
73050900,Unnamed,Stearns
73051000,Unnamed,Stearns
73051100,Unnamed,Stearns
73051200,Unnamed,Stearns
73051300,Unnamed,Stearns
73051400,Unnamed,Stearns
73051500,Unnamed,Stearns
73051600,Unnamed,Stearns
73051800,Unnamed,Stearns
73051900,Unnamed,Stearns
73052000,Unnamed,Stearns
73052200,Unnamed,Stearns
73052400,Unnamed,Stearns
73052500,Unnamed,Stearns
73052700,Unnamed,Stearns
73052800,Unnamed,Stearns
73052900,Unnamed,Stearns
73053000,Unnamed,Stearns
73053100,Unnamed,Stearns
73053200,Unnamed,Stearns
73053400,Unnamed,Stearns
73053500,Unnamed,Stearns
73053700,Unnamed,Stearns
73053800,Unnamed,Stearns
73053900,Unnamed,Stearns
73054000,Unnamed,Stearns
73054100,Unnamed,Stearns
73054200,Unnamed,Stearns
73054400,Unnamed,Stearns
73054500,Unnamed,Stearns
73054600,Unnamed,Stearns
73054800,Unnamed,Stearns
73055000,Unnamed,Stearns
73055100,Unnamed,Stearns
73055400,Unnamed,Stearns
73055500,Unnamed,Stearns
73055600,Unnamed,Stearns
73055700,Unnamed,Stearns
73055800,Unnamed,Stearns
73055900,Unnamed,Stearns
73056000,Unnamed,Stearns
73056100,Unnamed,Stearns
73056200,Unnamed,Stearns
73056300,Unnamed,Stearns
73056400,Unnamed,Stearns
73056500,Unnamed,Stearns
73056600,Unnamed,Stearns
73056700,Unnamed,Stearns
73056900,Unnamed,Stearns
73057000,Unnamed,Stearns
73057200,Unnamed,Stearns
73057300,Unnamed,Stearns
73057400,Unnamed,Stearns
73057700,Unnamed,Stearns
73057800,Unnamed,Stearns
73057900,Unnamed,Stearns
73058000,Unnamed,Stearns
73058100,Unnamed,Stearns
73058200,Unnamed,Stearns
73058300,Unnamed,Stearns
73058400,Unnamed,Stearns
73058600,Unnamed,Stearns
73059000,Unnamed,Stearns
73059100,Unnamed,Stearns
73059400,Unnamed,Stearns
73059600,Unnamed,Stearns
73059700,Unnamed,Stearns
73059800,Unnamed,Stearns
73059900,Unnamed,Stearns
73060100,Unnamed,Stearns
73061100,George,Stearns
73061200,Merdan Pond,Stearns
